area_total,geom_type,HYBAS_ID,D1_raw,D2_raw,D4_raw,D5_raw,area_total_ha,n_indicadores_validos,D1_norm,D2_norm,D4_norm,D5_norm,ICSHM_EO,veto_activado,categoria,Ii,p_sim,quadrant,p_fdr,significativo_FDR,LISA_cat
7758.6564073339905,Polygon,6090092360,-0.100235830388664,0.0007894381012738,136.8272419972372,0.0,7758.6564073339905,4,0.324872159577261,0.3059600692268008,0.4002361291996351,1.0,0.5077670895009243,False,Medio,0.8286929531504199,0.001,3,0.022153846153846156,True,Low-Low
60738.68062941396,Polygon,6090092270,0.4953135827560565,0.0214611364394529,1402.6628075378712,4.259358294677732,60739.77985718189,4,0.4563216162525819,0.230459122752268,0.1176629854849004,0.8012090788051415,0.4014132008237229,True,Crítico (veto),1.2502962705201528,0.012,3,0.07854545454545454,False,NS
23484.084827434246,Polygon,6090093290,-0.4889794072605428,0.0023682556978187,199.24930123571173,0.0,23484.08482743425,4,0.2390688142326626,0.3001936236788978,0.3547531849704142,1.0,0.4735039057204936,False,Medio,1.0946032786258073,0.002,3,0.022153846153846156,True,Low-Low
36141.376962204005,Polygon,6090093300,-0.2836039839639299,-0.0317992665560765,683.7569686554325,0.0,36142.23873282025,4,0.2843992053151631,0.4249864794305839,0.2050556499161399,1.0,0.4786103336654717,False,Medio,1.189507958159072,0.001,3,0.022153846153846156,True,Low-Low
5417.516975304666,Polygon,6090097240,0.2794509024702173,-0.0847911712169281,29.935756311035167,0.0,5417.51697530467,4,0.4086764815017618,0.6185331775261663,0.5821484367620248,1.0,0.6523395239474883,False,Alto,0.15416762047081922,0.225,1,0.3317647058823529,False,NS
10184.79165413677,Polygon,6090097270,0.1011960324131334,-0.0349372558164604,4.796839318847656,0.0,10184.79165413677,4,0.3693321293765425,0.4364476160682218,0.7860388711208119,1.0,0.6479546541413941,False,Alto,0.016051105738355043,0.461,1,0.47429370629370626,False,NS
39684.54566836146,Polygon,6090097540,-0.2798406669837902,0.0001190736367583,62.92560910977231,0.0,39684.45444735778,4,0.2852298433133172,0.3084084965754302,0.4937779641506212,1.0,0.5218540760098422,False,Medio,-0.08018329135200784,0.345,2,0.3979842519685039,False,NS
37511.450455065446,Polygon,6090097490,-0.7868539798556298,-0.0517247287682127,215.44337944216187,0.7994062438964842,37512.100134386565,4,0.1733220435016457,0.4977618862378863,0.3452848209031308,0.929650341569532,0.4865047730530487,True,Crítico (veto),0.36038180074905485,0.136,3,0.275830985915493,False,NS
25104.909061127604,Polygon,6090094200,-0.771538703288937,-0.0048930196946465,243.62703448737724,1.953704943847656,25109.9673479469,4,0.1767024259503391,0.3267145778731071,0.3303813424878089,0.8703003712689774,0.4260246793950581,True,Crítico (veto),1.4259474870747235,0.003,3,0.027000000000000003,True,Low-Low
42810.658450399154,Polygon,6090094190,-0.7785833266499839,-0.0955314725969289,603.506405647046,0.0,42811.3589245364,4,0.1751475391636958,0.6577608648862374,0.2202325848513145,1.0,0.513285247225312,True,Crítico (veto),0.7186606590084098,0.002,3,0.022153846153846156,True,Low-Low
9419.480914556714,Polygon,6090098040,0.6180957595964529,-0.0420716179494763,19.961642971023863,0.0,9419.480914556714,4,0.48342205507236,0.4625050345116749,0.6295376178609204,1.0,0.6438661768612388,False,Alto,0.2046126902008254,0.116,1,0.26325000000000004,False,NS
51534.76387023367,Polygon,6090098020,0.5970946553923399,-0.0228154424544928,106.86023457641596,0.7106705810546875,51535.35205129623,4,0.4787866987504798,0.3921741187075395,0.4300860964375729,0.9357064021781756,0.559188329018442,False,Medio,-0.08268631879954792,0.207,2,0.32756043956043956,False,NS
20739.08414116736,Polygon,6090099040,0.7582295496053599,-0.0257300809908585,18.33005453220739,0.7996740417480468,20739.08414116736,4,0.5143523358382454,0.4028194930994599,0.6394037835893794,0.9296325205868522,0.6215520332784842,False,Alto,0.13075275306634662,0.103,1,0.24314754098360655,False,NS
6829.850467763991,Polygon,6090099070,0.8819762397544572,-0.1202815445549415,11.374466595458982,0.0,6829.85046776399,4,0.5416656616957511,0.748157591249619,0.6937095429022202,1.0,0.7458831989618976,False,Alto,0.45810457366364576,0.177,1,0.31258536585365854,False,NS
40420.96312507553,Polygon,6090099360,0.879438456402861,-0.0205111113779828,27.45507906494143,0.0,40420.96312507553,4,0.5411055230483708,0.3837578205195064,0.5923254274777006,1.0,0.6292971927613944,False,Alto,0.15928272222204015,0.103,1,0.24314754098360655,False,NS
78535.53814622702,Polygon,6090099410,0.0526280014199659,-0.0330185977398285,16.439860766601562,0.0,78535.5416362006,4,0.3586122106847736,0.4294399431437786,0.6519326703985924,1.0,0.6099962060567862,False,Alto,-0.058396101830334675,0.183,4,0.31282758620689655,False,NS
5856.4761070680615,Polygon,6090100580,1.2005297682903018,-0.0312180698854662,31.062019232608574,0.0,5856.4761070680615,4,0.6119766842974436,0.4228637269599811,0.577794554852279,1.0,0.6531587415274259,False,Alto,0.34046603591503355,0.049,1,0.16409302325581396,False,NS
40691.152695929006,Polygon,6090100470,1.1367266299928125,-0.0102045080723538,44.52240821942495,0.0,40690.93949538688,4,0.5978940780883308,0.3461141643582059,0.5351155609477991,1.0,0.619780950848584,False,Alto,0.14682048957757618,0.067,1,0.1820377358490566,False,NS
