HYBAS_ID,D1_raw,D2_raw,D4_raw,D5_raw,area_total_ha,n_indicadores_validos,D1_norm,D2_norm,D4_norm,D5_norm,ICSHM_EO,veto_activado,categoria
6090097150,-0.8379135708301394,-0.0444763900930586,367.99543585604494,0.1776235900878906,14635.941213153672,4,0.16205218856849601,0.4712881818818512,0.2803341222017829,0.9804205777064823,0.4735237675896531,True,Crítico (veto)
6090097170,-0.9732669585238902,-0.01013600760255,96.4742176079484,0.0,27486.35888792534,4,0.13217703651762158,0.34586397445026873,0.44241356161908507,1.0,0.4801136431467439,True,Crítico (veto)
6090097200,-0.9700626388150686,-0.0938949176784058,520.2143080615945,0.3552977844238281,40854.866680766994,4,0.13288429283496805,0.6517835405617123,0.23828283997667266,0.9635925750599581,0.49663581210832775,True,Crítico (veto)
6090097240,0.2794509024702173,-0.0847911712169281,29.935756311035167,0.0,5417.51697530467,4,0.40867648150176183,0.6185331775261663,0.5821484367620248,1.0,0.6523395239474883,False,Alto
6090097270,0.1011960324131334,-0.0349372558164604,4.796839318847656,0.0,10184.79165413677,4,0.3693321293765425,0.4364476160682218,0.7860388711208119,1.0,0.6479546541413941,False,Alto
6090097280,-0.8758726900020051,-0.0572719237565577,266.0373945995139,0.0,32907.718538972695,4,0.15367386515672743,0.5180223633911014,0.3197090591275059,1.0,0.4978513219188337,True,Crítico (veto)
6090097490,-0.7868539798556298,-0.0517247287682127,215.44337944216187,0.7994062438964842,37512.100134386565,4,0.1733220435016457,0.4977618862378863,0.34528482090313084,0.9296503415695319,0.4865047730530487,True,Crítico (veto)
6090097540,-0.2798406669837902,0.0001190736367583,62.92560910977231,0.0,39684.45444735778,4,0.28522984331331724,0.30840849657543024,0.49377796415062125,1.0,0.5218540760098422,False,Medio
6090098020,0.5970946553923399,-0.0228154424544928,106.86023457641596,0.7106705810546875,51535.35205129623,4,0.47878669875047986,0.3921741187075395,0.4300860964375729,0.9357064021781756,0.559188329018442,False,Medio
6090098040,0.6180957595964529,-0.0420716179494763,19.961642971023863,0.0,9419.480914556714,4,0.48342205507236,0.4625050345116749,0.6295376178609204,1.0,0.6438661768612388,False,Alto
6090099040,0.7582295496053599,-0.0257300809908585,18.33005453220739,0.7996740417480468,20739.08414116736,4,0.5143523358382454,0.40281949309945997,0.6394037835893794,0.9296325205868522,0.6215520332784842,False,Alto
6090099070,0.8819762397544572,-0.1202815445549415,11.374466595458982,0.0,6829.85046776399,4,0.5416656616957511,0.748157591249619,0.6937095429022202,1.0,0.7458831989618976,False,Alto
6090099360,0.879438456402861,-0.0205111113779828,27.45507906494143,0.0,40420.96312507553,4,0.5411055230483708,0.38375782051950647,0.5923254274777006,1.0,0.6292971927613944,False,Alto
6090099410,0.0526280014199659,-0.0330185977398285,16.439860766601562,0.0,78535.5416362006,4,0.35861221068477367,0.42943994314377865,0.6519326703985924,1.0,0.6099962060567862,False,Alto
6090099560,0.0301889232002045,,0.0,0.0,254.30992785298173,3,0.35365946524471414,,1.0,1.0,0.7845531550815714,False,Alto
6090099640,-0.6716278745813019,-0.1050217124307798,163.52582818280388,0.0,21844.373756310782,4,0.19875470886713587,0.6924228494994075,0.37867744278969684,1.0,0.56746375028906,True,Crítico (veto)
6090099730,-0.3560477166966059,-0.0492299915628871,648.7399047559552,0.0,53564.89379353362,4,0.26840945014613504,0.488650152062691,0.21144678020385965,1.0,0.4921265956031714,False,Medio
6090099740,-0.0110184499899277,,0.0,0.0,402.680513408141,3,0.344564188350295,,1.0,1.0,0.781521396116765,False,Alto
6090100470,1.1367266299928125,-0.0102045080723538,44.52240821942495,0.0,40690.93949538688,4,0.5978940780883308,0.34611416435820597,0.5351155609477991,1.0,0.619780950848584,False,Alto
6090100580,1.2005297682903018,-0.0312180698854662,31.062019232608574,0.0,5856.4761070680615,4,0.6119766842974436,0.4228637269599811,0.577794554852279,1.0,0.6531587415274259,False,Alto
6090101450,-0.6874164625953204,0.0320141164608016,317.4757791190128,0.0,25103.81931840908,4,0.1952698572825221,0.19191560461921242,0.2982610251906106,1.0,0.4213616217730863,True,Crítico (veto)
6090101460,-1.0364136580052723,-0.0909889083079874,451.1261622862568,0.0,22959.30038648767,4,0.11823931925275655,0.6411696831833262,0.2555963653900277,1.0,0.5037513419565276,True,Crítico (veto)
6090101810,0.9548733716950172,-0.0151316346779301,31.73324098510742,0.0,43237.46443277505,4,0.5577554909782245,0.3641099146848157,0.5752719215912149,1.0,0.6242843318135638,False,Alto
6090101820,0.2557554467264123,-0.0113896948075372,0.0,0.0,149.38569977014157,4,0.4034464288571791,0.3504429194895704,1.0,1.0,0.6884723370866874,False,Alto
6090101880,1.2786213131558402,-0.0113209329502521,9.502666790149162,0.0,11000.670860682869,4,0.6292130225708843,0.35019177489460573,0.7136780472301871,1.0,0.6732707111739193,False,Alto
6090101900,-0.5375677800100704,-0.0510498410890272,590.9622531184269,0.888857666015625,63237.5279428242,4,0.2283444057155959,0.4952969383797611,0.22278570769048922,0.9238404700635808,0.4675668804623567,False,Medio
6090101910,-0.7994536652991105,,6.979133114253026,0.0,634.5337820085153,3,0.17054104536904735,,0.7471361747829554,1.0,0.6392257400506676,True,Crítico (veto)
6090101970,1.738523502913924,-0.0188559302202308,33.656623317823176,0.0,29495.435805719,4,0.7307224718847063,0.3777124660472866,0.5683200009627072,1.0,0.669188734723675,False,Alto
6090101980,0.249479594732536,-0.0345782747775622,0.2666795959472656,0.0,15474.18831426592,4,0.4020612250158828,0.4351364800522145,0.9712173079951812,1.0,0.7021037532658196,False,Alto
6090102970,-0.1716486399241505,-0.1190791085548124,49.70597955578375,93.97659439460328,53796.30542736826,4,0.30910994941315373,0.7437658352071498,0.5219856354894439,0.45468947027844364,0.5073877225970478,False,Medio
6090103010,0.5165353612189679,-0.0360449531801501,26.30851191365557,392.7166319286395,17138.516700378266,4,0.4610056797191273,0.44049335038563175,0.5973329829927267,0.2844007090860309,0.44580818054587923,False,Medio
6090103640,1.4968787612731882,-0.0176607699021477,31.473417346191432,0.0,35840.05581929174,4,0.6773867296338709,0.3733472835776189,0.5762422188691567,1.0,0.6567440580201617,False,Alto
6090103670,1.1516741785003015,-0.0507211260332017,12.53730842285156,0.0,16194.226965505752,4,0.6011932957293361,0.49409634530660185,0.6827742333490898,1.0,0.694515968596257,False,Alto
6090103840,0.777312190581693,-0.0353798642941245,0.0,0.0,679.485947295815,4,0.5185642496323063,0.4380641914668465,1.0,1.0,0.7391571102747883,False,Alto
6090103890,-0.3678228673442704,-0.1027892450064688,62.685625140380886,71.67022203369143,76758.79806799848,4,0.26581044304321066,0.6842690248473837,0.4942359052613343,0.4867471806007406,0.48276563843816733,False,Medio
6090104920,1.4836642762397585,-0.0140826688061853,57.97750673217775,0.0,29373.940227941708,4,0.6744700331523543,0.3602786902328826,0.5035870016131385,1.0,0.6345839312495939,False,Alto
6090104930,0.1380188644427943,-0.0123647858779177,5.15784180908203,53.64085267563766,9404.874489479002,4,0.3774596518905632,0.3540043249197483,0.7786832379675501,0.5208947102061884,0.5077604812460125,False,Medio
6090105130,0.8729884545554716,-0.0097691331571592,9.248976849365231,0.0,7488.678723779154,4,0.539681880912755,0.3445240086955843,0.7166551112982879,1.0,0.6502152502266568,False,Alto
6090105140,0.7499945908866479,-0.0234209058346559,12.450992504882828,117.03612274160322,12946.192687543373,4,0.5125347186507772,0.39438550248018067,0.6835530453379774,0.4286599505507307,0.5047833042549165,False,Medio
6090105890,-1.1333909601987695,,6.25304367283242,0.0,979.7684972821404,3,0.09683452327476783,,0.7587526190784788,1.0,0.6185290474510822,True,Crítico (veto)
6090105910,2.001578121988875,-0.0077789826087727,5.070142449951175,0.0,20030.133503934245,4,0.7887837947407715,0.33725521792804125,0.7804297226993298,1.0,0.7266171838420357,False,Alto
6090105950,1.5587858871053073,-0.0179865859464221,13.252034326171886,0.0,12945.643312801578,4,0.6910508486395349,0.37453728835211164,0.6765099292447891,1.0,0.6855245165591088,False,Alto
6090106510,-1.3959451756340922,,88.29880098697451,0.0,2179.6239315180824,3,0.0388836493337642,,0.453079256395416,1.0,0.49732096857639335,True,Crítico (veto)
6090106870,1.422226202034149,0.0209640651931089,0.4622078325338925,30.04615666463216,1020.5348841908226,4,0.660909443056461,0.23227461700679353,0.953739598028091,0.5885918478546714,0.6088788764865043,False,Alto
